sentence|labels
Ardernová v klipu hovoří o dezinformacích ohledně COVIDu a o snaze Nového Zélandu informovat obyvatele o pandemii.|human
Визит состоится через 30 лет после того, как парламенты двух стран ратифицировали договор о добрососедских отношениях и дружественном сотрудничестве.|mt
Neházím se do gala, neděle jsou pro domácí oblečení, volné tepláky a bílé tričko.|human
Stížnost oznamovatele, která byla odtajněna Trumpovou správou a zveřejněna ve čtvrtek legislativním výborem, tvrdí, že úředníkům Bílého domu bylo „nařízeno“ právníky, aby odstranili přepis hovoru z počítačového systému, kde se obvykle uchovávají.|human
Jakmile bude vaše heslo resetováno z vašeho počítače, zkuste se znovu přihlásit do elektronické čtečky naší dcery se svým novým heslem|human
Zatímco Barclay řekl, že Británie je odhodlána se dohodnout, Barnier prohlásil, že nezbývá moc času.|mt
Судан: Жертвы военных преступлений обвиняют Французский банк в соучастии в злоупотреблениях режима|mt
Tři skotští studenti jmenováni mezi nejlepšími v Evropě|mt
Пока де Грод продолжает принимать лекарства, нет огромного риска рецидива, так почему же люди так обеспокоены?|mt
Новые подробности, связанные с расследованием по делу об импичменте Трампа, также помогли ослабить основанные на спросе настроения, как отметили аналитики.|human
