,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
21804,engrus012f,NiuTrans,5,TGT,eng,rus,99,thesun.co.uk.114364,False,1631420920.108,1631420937.663
21805,engrus012f,NiuTrans,6,TGT,eng,rus,100,thesun.co.uk.114364,False,1631420937.67,1631420950.763
21806,engrus012f,NiuTrans,7,TGT,eng,rus,61,thesun.co.uk.114364,False,1631420950.77,1631420972.9
21810,engrus012f,NiuTrans,11,TGT,eng,rus,100,thesun.co.uk.114364,False,1631421002.69,1631421021.309
21811,engrus012f,NiuTrans,12,TGT,eng,rus,99,thesun.co.uk.114364,False,1631421021.317,1631421029.834
21814,engrus012f,NiuTrans,15,TGT,eng,rus,31,thesun.co.uk.114364,True,1631421044.392,1631421046.931
21815,engrus012f,NVIDIA-NeMo,1,TGT,eng,rus,98,brisbanetimes.com.au.275197,False,1631421062.292,1631421072.191
21816,engrus012f,NVIDIA-NeMo,2,TGT,eng,rus,99,brisbanetimes.com.au.275197,False,1631421072.198,1631421086.734
21818,engrus012f,NVIDIA-NeMo,4,TGT,eng,rus,96,brisbanetimes.com.au.275197,False,1631421100.638,1631421135.942
21819,engrus012f,NVIDIA-NeMo,23,TGT,eng,rus,54,brisbanetimes.com.au.275197,True,1631421135.947,1631421140.587
21820,engrus012f,Online-B,0,TGT,eng,rus,55,en.ndtv.com.75106,False,1631421142.945,1631421155.723
21821,engrus012f,Online-B,1,TGT,eng,rus,99,en.ndtv.com.75106,False,1631421155.732,1631421160.921
21822,engrus012f,Online-B,2,TGT,eng,rus,61,en.ndtv.com.75106,False,1631421160.929,1631421180.073
21823,engrus012f,Online-B,3,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421180.08,1631421187.534
21824,engrus012f,Online-B,4,TGT,eng,rus,97,en.ndtv.com.75106,False,1631421187.542,1631421194.962
21825,engrus012f,Online-B,5,TGT,eng,rus,97,en.ndtv.com.75106,False,1631421194.969,1631421217.13
21826,engrus012f,Online-B,6,TGT,eng,rus,89,en.ndtv.com.75106,False,1631421217.137,1631421228.728
21827,engrus012f,Online-B,7,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421228.736,1631421234.789
21828,engrus012f,Online-B,8,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421234.793,1631421243.227
21829,engrus012f,Online-B,9,TGT,eng,rus,99,en.ndtv.com.75106,False,1631421243.235,1631421249.704
21830,engrus012f,Online-B,10,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421249.711,1631421251.758
21831,engrus012f,Online-B,11,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421251.766,1631421269.863
21832,engrus012f,Online-B,12,TGT,eng,rus,99,en.ndtv.com.75106,False,1631421269.87,1631421275.428
21833,engrus012f,Online-B,13,TGT,eng,rus,99,en.ndtv.com.75106,False,1631421275.435,1631421283.181
21834,engrus012f,Online-B,14,TGT,eng,rus,100,en.ndtv.com.75106,False,1631421283.185,1631421289.573
21835,engrus012f,Online-B,15,TGT,eng,rus,53,en.ndtv.com.75106,False,1631421289.58,1631421298.383
21836,engrus012f,Online-B,16,TGT,eng,rus,49,en.ndtv.com.75106,False,1631421298.39,1631421302.435
21837,engrus012f,Online-B,17,TGT,eng,rus,73,en.ndtv.com.75106,False,1631421302.442,1631421324.643
21838,engrus012f,Online-B,18,TGT,eng,rus,99,en.ndtv.com.75106,False,1631421324.65,1631421328.872
21839,engrus012f,Online-B,19,TGT,eng,rus,98,en.ndtv.com.75106,False,1631421328.879,1631421386.282
21840,engrus012f,Online-B,20,TGT,eng,rus,97,en.ndtv.com.75106,False,1631421408.206,1631421409.431
21841,engrus012f,Online-B,21,TGT,eng,rus,61,en.ndtv.com.75106,True,1631421409.436,1631421416.172
21842,engrus012f,NVIDIA-NeMo,0,TGT,eng,rus,99,nytimes.268790,False,1631421425.236,1631421430.931
21843,engrus012f,NVIDIA-NeMo,1,TGT,eng,rus,91,nytimes.268790,False,1631421430.939,1631421439.948
21844,engrus012f,NVIDIA-NeMo,2,TGT,eng,rus,98,nytimes.268790,False,1631421439.955,1631421451.07
21845,engrus012f,NVIDIA-NeMo,3,TGT,eng,rus,62,nytimes.268790,False,1631421451.077,1631421479.371
21846,engrus012f,NVIDIA-NeMo,4,TGT,eng,rus,71,nytimes.268790,False,1631421479.375,1631421508.457
21847,engrus012f,NVIDIA-NeMo,5,TGT,eng,rus,95,nytimes.268790,False,1631421508.464,1631421549.109
21848,engrus012f,NVIDIA-NeMo,6,TGT,eng,rus,96,nytimes.268790,False,1631421549.116,1631421567.766
21849,engrus012f,NVIDIA-NeMo,7,TGT,eng,rus,99,nytimes.268790,False,1631421567.773,1631421584.198
21850,engrus012f,NVIDIA-NeMo,8,TGT,eng,rus,97,nytimes.268790,False,1631421584.205,1631421615.245
21851,engrus012f,NVIDIA-NeMo,9,TGT,eng,rus,98,nytimes.268790,False,1631421615.251,1631421637.549
21852,engrus012f,NVIDIA-NeMo,10,TGT,eng,rus,98,nytimes.268790,False,1631421637.556,1631421646.776
21853,engrus012f,NVIDIA-NeMo,11,TGT,eng,rus,98,nytimes.268790,False,1631421646.781,1631421650.815
21854,engrus012f,NVIDIA-NeMo,12,TGT,eng,rus,80,nytimes.268790,True,1631421650.817,1631421653.333
21855,engrus012f,Manifold,1,TGT,eng,rus,73,rt.com.131229,False,1631421759.506,1631421762.338
21856,engrus012f,Manifold,2,TGT,eng,rus,50,rt.com.131229,False,1631421762.345,1631421798.5
21857,engrus012f,Manifold,3,TGT,eng,rus,33,rt.com.131229,False,1631421805.146,1631421819.377
21858,engrus012f,Manifold,4,TGT,eng,rus,97,rt.com.131229,False,1631421819.385,1631421828.954
21859,engrus012f,Manifold,5,TGT,eng,rus,99,rt.com.131229,False,1631421828.961,1631421839.863
21860,engrus012f,Manifold,6,TGT,eng,rus,76,rt.com.131229,False,1631421839.87,1631421876.683
21861,engrus012f,Manifold,7,TGT,eng,rus,90,rt.com.131229,False,1631421876.69,1631421896.067
21862,engrus012f,Manifold,8,TGT,eng,rus,97,rt.com.131229,False,1631421896.073,1631421914.787
21863,engrus012f,Manifold,9,TGT,eng,rus,99,rt.com.131229,False,1631421914.793,1631421927.774
21864,engrus012f,Manifold,10,TGT,eng,rus,100,rt.com.131229,False,1631421927.78,1631421949.772
21865,engrus012f,Manifold,11,TGT,eng,rus,74,rt.com.131229,True,1631421949.778,1631421955.618
21866,engrus012f,Online-Y,0,TGT,eng,rus,100,rte.en.ie.30771,False,1631421958.289,1631421971.304
21867,engrus012f,Online-Y,1,TGT,eng,rus,76,rte.en.ie.30771,False,1631421971.312,1631421986.406
21868,engrus012f,Online-Y,2,TGT,eng,rus,72,rte.en.ie.30771,False,1631421986.413,1631422017.344
21869,engrus012f,Online-Y,3,TGT,eng,rus,95,rte.en.ie.30771,False,1631422017.35,1631422033.91
21870,engrus012f,Online-Y,4,TGT,eng,rus,69,rte.en.ie.30771,False,1631422033.917,1631422061.207
21871,engrus012f,Online-Y,5,TGT,eng,rus,52,rte.en.ie.30771,False,1631422061.214,1631422086.897
21872,engrus012f,Online-Y,6,TGT,eng,rus,76,rte.en.ie.30771,False,1631422086.904,1631422103.292
21873,engrus012f,Online-Y,7,TGT,eng,rus,77,rte.en.ie.30771,False,1631422103.296,1631422115.508
21874,engrus012f,Online-Y,8,TGT,eng,rus,99,rte.en.ie.30771,False,1631422115.515,1631422130.462
21875,engrus012f,Online-Y,9,TGT,eng,rus,75,rte.en.ie.30771,True,1631422130.468,1631422136.148
21876,engrus012f,Online-A,0,TGT,eng,rus,86,upi.228777,False,1631422138.258,1631422146.438
21877,engrus012f,Online-A,1,TGT,eng,rus,82,upi.228777,False,1631422146.447,1631422154.141
21878,engrus012f,Online-A,2,TGT,eng,rus,80,upi.228777,False,1631422154.149,1631422164.655
21879,engrus011b,Online-Y,4,TGT,eng,rus,76,brisbanetimes.com.au.275198,False,1631431322.129,1631431341.892
21880,engrus011b,Online-Y,5,TGT,eng,rus,80,brisbanetimes.com.au.275198,False,1631431341.897,1631431360.144
21881,engrus011b,Online-Y,6,TGT,eng,rus,51,brisbanetimes.com.au.275198,False,1631431360.149,1631431393.983
21882,engrus011b,Online-Y,7,TGT,eng,rus,94,brisbanetimes.com.au.275198,False,1631431393.988,1631431439.41
21883,engrus011b,Online-Y,8,TGT,eng,rus,94,brisbanetimes.com.au.275198,False,1631431439.415,1631431454.017
21884,engrus011b,Online-Y,9,TGT,eng,rus,95,brisbanetimes.com.au.275198,False,1631431454.022,1631431467.11
21885,engrus011b,Online-Y,10,TGT,eng,rus,95,brisbanetimes.com.au.275198,False,1631431467.115,1631431486.185
21886,engrus011b,Online-Y,11,TGT,eng,rus,93,brisbanetimes.com.au.275198,False,1631431486.19,1631431507.023
21887,engrus011b,Online-Y,12,TGT,eng,rus,66,brisbanetimes.com.au.275198,False,1631431507.029,1631431523.006
21888,engrus011b,Online-Y,13,TGT,eng,rus,95,brisbanetimes.com.au.275198,False,1631431523.012,1631431532.358
21889,engrus011b,Online-Y,14,TGT,eng,rus,96,brisbanetimes.com.au.275198,False,1631431532.363,1631431551.608
21890,engrus011b,Online-Y,15,TGT,eng,rus,95,brisbanetimes.com.au.275198,False,1631431551.613,1631431564.08
21891,engrus011b,Online-Y,16,TGT,eng,rus,81,brisbanetimes.com.au.275198,True,1631431564.084,1631431569.813
21892,engrus011b,translator-A,0,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431571.199,1631431609.069
21893,engrus011b,translator-A,1,TGT,eng,rus,99,en.ndtv.com.75108,False,1631431609.076,1631431630.052
21894,engrus011b,translator-A,2,TGT,eng,rus,99,en.ndtv.com.75108,False,1631431630.057,1631431638.172
21895,engrus011b,translator-A,3,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431638.177,1631431660.35
21896,engrus011b,translator-A,4,TGT,eng,rus,97,en.ndtv.com.75108,False,1631431660.356,1631431672.911
21897,engrus011b,translator-A,5,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431672.917,1631431680.597
21898,engrus011b,translator-A,6,TGT,eng,rus,99,en.ndtv.com.75108,False,1631431680.602,1631431693.191
21899,engrus011b,translator-A,7,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431693.196,1631431702.491
21900,engrus011b,translator-A,8,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431702.496,1631431712.438
21901,engrus011b,translator-A,9,TGT,eng,rus,98,en.ndtv.com.75108,False,1631431712.443,1631431723.468
21902,engrus011b,translator-A,10,TGT,eng,rus,100,en.ndtv.com.75108,False,1631431723.473,1631431736.124
21903,engrus011b,translator-A,11,TGT,eng,rus,75,en.ndtv.com.75108,False,1631431736.129,1631431773.383
21904,engrus011b,translator-A,12,TGT,eng,rus,97,en.ndtv.com.75108,False,1631431773.389,1631431783.826
21905,engrus011b,translator-A,13,TGT,eng,rus,99,en.ndtv.com.75108,False,1631431783.831,1631431793.871
21906,engrus011b,translator-A,14,TGT,eng,rus,98,en.ndtv.com.75108,True,1631431793.874,1631431796.496
21907,engrus011b,Online-Y,0,TGT,eng,rus,98,egyptindependent.com.6408,False,1631431797.413,1631431826.814
21908,engrus011b,Online-Y,1,TGT,eng,rus,97,egyptindependent.com.6408,False,1631431826.821,1631431837.652
21909,engrus011b,Online-Y,2,TGT,eng,rus,94,egyptindependent.com.6408,False,1631431837.657,1631431855.741
21910,engrus011b,Online-Y,3,TGT,eng,rus,98,egyptindependent.com.6408,False,1631431855.746,1631431865.383
21911,engrus011b,Online-Y,4,TGT,eng,rus,94,egyptindependent.com.6408,False,1631431865.388,1631431873.545
21912,engrus011b,Online-Y,5,TGT,eng,rus,77,egyptindependent.com.6408,False,1631431873.55,1631431887.136
21913,engrus011b,Online-Y,6,TGT,eng,rus,97,egyptindependent.com.6408,False,1631431887.141,1631431906.018
21914,engrus011b,Online-Y,7,TGT,eng,rus,97,egyptindependent.com.6408,False,1631431906.024,1631431916.431
21915,engrus011b,Online-Y,8,TGT,eng,rus,97,egyptindependent.com.6408,False,1631431916.435,1631431929.035
21916,engrus011b,Online-Y,9,TGT,eng,rus,99,egyptindependent.com.6408,False,1631431929.04,1631431939.931
21917,engrus011b,Online-Y,10,TGT,eng,rus,93,egyptindependent.com.6408,True,1631431939.934,1631431942.65
21918,engrus011b,translator-A,0,TGT,eng,rus,96,en.ndtv.com.75108,False,1631431943.713,1631431953.885
21922,engrus011b,translator-A,14,TGT,eng,rus,38,en.ndtv.com.75108,True,1631431997.282,1631432002.971
21923,engrus011b,Online-Y,0,TGT,eng,rus,71,brisbanetimes.com.au.275198,False,1631432004.884,1631432016.597
21983,engrus0130,NVIDIA-NeMo,3,TGT,eng,rus,100,standard.co.uk.57834,False,1631475368.997,1631475389.596
21984,engrus0130,NVIDIA-NeMo,4,TGT,eng,rus,100,standard.co.uk.57834,False,1631475389.603,1631475403.811
21985,engrus0130,NVIDIA-NeMo,5,TGT,eng,rus,100,standard.co.uk.57834,False,1631475403.818,1631475413.624
21986,engrus0130,NVIDIA-NeMo,6,TGT,eng,rus,99,standard.co.uk.57834,False,1631475413.63,1631475420.742
21987,engrus0130,NVIDIA-NeMo,7,TGT,eng,rus,75,standard.co.uk.57834,False,1631475420.749,1631475433.386
21988,engrus0130,NVIDIA-NeMo,8,TGT,eng,rus,75,standard.co.uk.57834,False,1631475433.392,1631475446.21
21989,engrus0130,NVIDIA-NeMo,9,TGT,eng,rus,79,standard.co.uk.57834,False,1631475446.217,1631475457.882
21990,engrus0130,NVIDIA-NeMo,10,TGT,eng,rus,100,standard.co.uk.57834,False,1631475457.889,1631475465.46
21991,engrus0130,NVIDIA-NeMo,11,TGT,eng,rus,99,standard.co.uk.57834,False,1631475465.466,1631475471.089
21992,engrus0130,NVIDIA-NeMo,12,TGT,eng,rus,81,standard.co.uk.57834,False,1631475471.095,1631475481.441
21993,engrus0130,NVIDIA-NeMo,13,TGT,eng,rus,98,standard.co.uk.57834,False,1631475481.447,1631475492.48
21994,engrus0130,NVIDIA-NeMo,14,TGT,eng,rus,100,standard.co.uk.57834,False,1631475492.486,1631475501.232
21995,engrus0130,NVIDIA-NeMo,15,TGT,eng,rus,100,standard.co.uk.57834,False,1631475501.239,1631475508.503
21996,engrus0130,NVIDIA-NeMo,16,TGT,eng,rus,100,standard.co.uk.57834,False,1631475508.509,1631475515.404
21997,engrus0130,NVIDIA-NeMo,17,TGT,eng,rus,99,standard.co.uk.57834,False,1631475515.411,1631475525.834
21998,engrus0130,NVIDIA-NeMo,18,TGT,eng,rus,99,standard.co.uk.57834,False,1631475525.841,1631475529.518
21999,engrus0130,NVIDIA-NeMo,19,TGT,eng,rus,99,standard.co.uk.57834,False,1631475529.526,1631475538.472
22000,engrus0130,NVIDIA-NeMo,20,TGT,eng,rus,100,standard.co.uk.57834,False,1631475538.48,1631475543.349
22001,engrus0130,NVIDIA-NeMo,21,TGT,eng,rus,99,standard.co.uk.57834,False,1631475543.356,1631475553.162
22002,engrus0130,NVIDIA-NeMo,22,TGT,eng,rus,100,standard.co.uk.57834,False,1631475553.169,1631475568.91
22003,engrus0130,NVIDIA-NeMo,23,TGT,eng,rus,99,standard.co.uk.57834,False,1631475568.916,1631475577.43
22004,engrus0130,NVIDIA-NeMo,24,TGT,eng,rus,71,standard.co.uk.57834,False,1631475577.437,1631475592.154
22005,engrus0130,NVIDIA-NeMo,25,TGT,eng,rus,99,standard.co.uk.57834,False,1631475592.161,1631475614.628
22006,engrus0130,NVIDIA-NeMo,26,TGT,eng,rus,99,standard.co.uk.57834,False,1631475614.633,1631475620.564
22007,engrus0130,NVIDIA-NeMo,27,TGT,eng,rus,82,standard.co.uk.57834,True,1631475620.568,1631475622.932
22008,engrus0130,Online-W,0,TGT,eng,rus,99,rt.com.131263,False,1631475624.631,1631475638.237
22009,engrus0130,Online-W,1,TGT,eng,rus,100,rt.com.131263,False,1631475638.245,1631475647.272
22013,engrus0130,Online-W,5,TGT,eng,rus,99,rt.com.131263,False,1631475799.472,1631475803.31
22014,engrus0130,Online-W,6,TGT,eng,rus,98,rt.com.131263,False,1631475803.316,1631475812.929
22015,engrus0130,Online-W,7,TGT,eng,rus,99,rt.com.131263,False,1631475812.936,1631475821.265
22017,engrus0130,Online-W,9,TGT,eng,rus,76,rt.com.131263,False,1631475832.278,1631475851.377
22018,engrus0130,Online-W,18,TGT,eng,rus,48,rt.com.131263,True,1631475851.381,1631475862.499
22022,engrus0130,Online-W,3,TGT,eng,rus,99,egyptindependent.com.6408,False,1631475903.203,1631475916.72
22023,engrus0130,Online-W,4,TGT,eng,rus,99,egyptindependent.com.6408,False,1631475937.37,1631475938.411
22026,engrus0130,Online-W,7,TGT,eng,rus,99,egyptindependent.com.6408,False,1631475965.979,1631475971.608
22029,engrus0130,Online-W,10,TGT,eng,rus,33,egyptindependent.com.6408,True,1631475988.918,1631475991.858
22030,engrus0130,translator-B,0,TGT,eng,rus,100,guardian.306645,False,1631475993.607,1631476004.257
22031,engrus0130,translator-B,1,TGT,eng,rus,100,guardian.306645,False,1631476004.265,1631476018.319
22032,engrus0130,translator-B,2,TGT,eng,rus,100,guardian.306645,False,1631476018.326,1631476041.654
22033,engrus0130,translator-B,3,TGT,eng,rus,99,guardian.306645,False,1631476041.663,1631476052.999
22034,engrus0130,translator-B,4,TGT,eng,rus,99,guardian.306645,False,1631476053.007,1631476072.499
22035,engrus0130,translator-B,5,TGT,eng,rus,100,guardian.306645,False,1631476072.505,1631476086.379
22036,engrus0130,translator-B,6,TGT,eng,rus,100,guardian.306645,False,1631476086.386,1631476102.928
22037,engrus0130,translator-B,7,TGT,eng,rus,96,guardian.306645,False,1631476119.456,1631476120.501
22038,engrus0130,translator-B,8,TGT,eng,rus,80,guardian.306645,False,1631476120.507,1631476144.169
22039,engrus0130,translator-B,9,TGT,eng,rus,99,guardian.306645,False,1631476144.176,1631476157.791
22040,engrus0130,translator-B,10,TGT,eng,rus,78,guardian.306645,False,1631476157.793,1631476181.325
22041,engrus0130,translator-B,11,TGT,eng,rus,99,guardian.306645,False,1631476181.328,1631476191.264
22042,engrus0130,translator-B,12,TGT,eng,rus,79,guardian.306645,False,1631476191.271,1631476212.253
22043,engrus0130,translator-B,13,TGT,eng,rus,99,guardian.306645,False,1631476212.26,1631476226.884
22044,engrus0130,translator-B,14,TGT,eng,rus,98,guardian.306645,False,1631476226.891,1631476243.792
22045,engrus0130,translator-B,15,TGT,eng,rus,100,guardian.306645,False,1631476243.798,1631476251.344
22046,engrus0130,translator-B,16,TGT,eng,rus,98,guardian.306645,False,1631476271.032,1631476271.844
22047,engrus0130,translator-B,17,TGT,eng,rus,100,guardian.306645,False,1631476271.85,1631476283.641
22048,engrus0130,translator-B,18,TGT,eng,rus,78,guardian.306645,False,1631476283.647,1631476308.759
22049,engrus0130,translator-B,19,TGT,eng,rus,96,guardian.306645,False,1631476308.766,1631476332.501
22050,engrus0130,translator-B,20,TGT,eng,rus,98,guardian.306645,False,1631476332.507,1631476337.795
22051,engrus0130,translator-B,21,TGT,eng,rus,98,guardian.306645,False,1631476337.802,1631476351.117
22052,engrus0130,translator-B,22,TGT,eng,rus,99,guardian.306645,False,1631476351.123,1631476372.752
22053,engrus0130,translator-B,23,TGT,eng,rus,99,guardian.306645,False,1631476383.834,1631476385.322
22054,engrus0130,translator-B,24,TGT,eng,rus,99,guardian.306645,False,1631476385.328,1631476396.993
22055,engrus0130,translator-B,25,TGT,eng,rus,98,guardian.306645,True,1631476396.997,1631476399.353
22056,engrus0130,NVIDIA-NeMo,0,TGT,eng,rus,99,aj-english.22076,False,1631476409.627,1631476420.488
22057,engrus0130,NVIDIA-NeMo,1,TGT,eng,rus,100,aj-english.22076,False,1631476420.495,1631476441.943
22058,engrus0130,NVIDIA-NeMo,2,TGT,eng,rus,99,aj-english.22076,False,1631476441.95,1631476453.3
22059,engrus0130,NVIDIA-NeMo,3,TGT,eng,rus,99,aj-english.22076,False,1631476453.306,1631476467.379
22060,engrus0130,NVIDIA-NeMo,4,TGT,eng,rus,98,aj-english.22076,False,1631476467.385,1631476481.668
22061,engrus0130,NVIDIA-NeMo,5,TGT,eng,rus,100,aj-english.22076,False,1631476481.674,1631476496.215
22062,engrus0130,NVIDIA-NeMo,6,TGT,eng,rus,99,aj-english.22076,False,1631476496.222,1631476517.848
22063,engrus0130,NVIDIA-NeMo,7,TGT,eng,rus,100,aj-english.22076,False,1631476517.854,1631476525.593
27269,engrus011b,Online-Y,8,TGT,eng,rus,50,cnbc.com.58093,False,1630417211.281,1630417264.853
27270,engrus011b,Online-Y,9,TGT,eng,rus,97,cnbc.com.58093,False,1630417264.857,1630417290.397
27271,engrus011b,Online-Y,10,TGT,eng,rus,100,cnbc.com.58093,False,1630417290.403,1630417303.211
27272,engrus011b,Online-Y,11,TGT,eng,rus,74,cnbc.com.58093,False,1630417303.216,1630417322.718
27273,engrus011b,Online-Y,12,TGT,eng,rus,85,cnbc.com.58093,True,1630417322.721,1630417337.012
27274,engrus011b,Online-W,0,TGT,eng,rus,100,rt.com.131224,False,1630417337.759,1630417366.123
27276,engrus011b,Online-W,0,TGT,eng,rus,99,rt.com.131224,False,1630417593.193,1630417621.72
27277,engrus011b,Online-W,1,TGT,eng,rus,96,rt.com.131224,False,1630417621.728,1630417634.702
27278,engrus011b,Online-W,2,TGT,eng,rus,94,rt.com.131224,False,1630417634.707,1630417658.641
27279,engrus011b,Online-W,4,TGT,eng,rus,99,rt.com.131224,False,1630417671.409,1630417678.421
27280,engrus011b,Online-W,5,TGT,eng,rus,100,rt.com.131224,False,1630417678.427,1630417689.429
27281,engrus011b,Online-W,6,TGT,eng,rus,98,rt.com.131224,False,1630417689.435,1630417704.09
27282,engrus011b,Online-W,7,TGT,eng,rus,89,rt.com.131224,False,1630417704.096,1630417717.215
27283,engrus011b,Online-W,8,TGT,eng,rus,95,rt.com.131224,False,1630417717.22,1630417730.914
27284,engrus011b,Online-W,9,TGT,eng,rus,100,rt.com.131224,False,1630417730.92,1630417749.644
27285,engrus011b,Online-W,10,TGT,eng,rus,85,rt.com.131224,False,1630417749.649,1630417766.061
27286,engrus011b,Online-W,11,TGT,eng,rus,64,rt.com.131224,False,1630417766.066,1630417791.793
27287,engrus011b,Online-W,12,TGT,eng,rus,100,rt.com.131224,False,1630417791.799,1630417802.99
27289,engrus011b,Online-Y,1,TGT,eng,rus,94,cnbc.com.58093,False,1630418023.921,1630418038.167
27292,engrus011b,Online-Y,4,TGT,eng,rus,92,cnbc.com.58093,False,1630418063.945,1630418074.881
27293,engrus011b,Online-Y,5,TGT,eng,rus,97,cnbc.com.58093,False,1630418074.886,1630418086.968
27294,engrus011b,Online-Y,6,TGT,eng,rus,71,cnbc.com.58093,False,1630418086.973,1630418107.987
27296,engrus011b,Online-Y,11,TGT,eng,rus,76,cnn.480668,False,1630418295.04,1630418305.681
27297,engrus011b,Online-Y,12,TGT,eng,rus,96,cnn.480668,False,1630418305.686,1630418326.005
27298,engrus011b,Online-Y,13,TGT,eng,rus,76,cnn.480668,False,1630418326.011,1630418337.662
