word,upos,xpos,deprel,case,gender,number,animacy,score,ner
ее,PRON,,obj,Acc,Fem,Sing,,0.0882338627274966,NONE
",",PUNCT,,punct,,,,,-0.1277234306133868,NONE
я,PRON,,nsubj,Nom,,Sing,,0.2823172085693275,NONE
не,PART,,advmod,,,,,0.134324702344336,NONE
знал,VERB,,root,,Masc,Sing,,0.1087413451886434,NONE
",",PUNCT,,punct,,,,,0.0637073589583988,NONE
стоит,VERB,,ccomp,,,Sing,,-0.3818065879836932,NONE
ли,PART,,advmod,,,,,0.0281504650158267,NONE
мне,PRON,,iobj,Dat,,Sing,,-0.1236465662853877,NONE
целовать,VERB,,csubj,,,,,-0.207637339879684,NONE
ее,PRON,,obj,Acc,Fem,Sing,,-0.1257466045716903,NONE
.,PUNCT,,punct,,,,,0.2613778219404015,NONE
Если,SCONJ,,mark,,,,,0.0119868275510862,NONE
клиенты,NOUN,,nsubj:pass,Nom,Masc,Plur,Anim,0.2623250671891222,NONE
не,PART,,advmod,,,,,-0.1955952001368677,NONE
полностью,ADV,,advmod,,,,,-0.0083565111670158,NONE
удовлетворены,VERB,,advcl,,,Plur,,0.0738033545774085,NONE
нашим,DET,,det,Ins,Masc,Sing,,-0.0127746749420142,NONE
продуктом,NOUN,,obl,Ins,Masc,Sing,Inan,0.1697874668354445,NONE
",",PUNCT,,punct,,,,,0.3294269446875498,NONE
просто,PART,,advmod,,,,,-1.7655444016118227,NONE
верните,VERB,,root,,,Plur,,8.086041900699323,NONE
нам,PRON,,iobj,Dat,,Plur,,0.1176711666761392,NONE
товар,NOUN,,obj,Acc,Masc,Sing,Inan,0.185231708914225,NONE
в,ADP,,case,,,,,0.1660679445643471,NONE
неиспользованном,ADJ,,amod,Loc,Neut,Sing,,0.292892148707224,NONE
состоянии,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0475760186595379,NONE
и,CCONJ,,cc,,,,,0.0265414422889746,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.1189467642230858,NONE
оформим,VERB,,conj,,,Plur,,-0.0510266975070488,NONE
возврат,NOUN,,obj,Acc,Masc,Sing,Inan,0.0791447557121619,NONE
денег,NOUN,,nmod,Gen,Fem,Plur,Inan,0.1254337291217849,NONE
после,ADP,,case,,,,,0.1365892585491931,NONE
получения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0673849819941809,NONE
товара,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1556329539383997,NONE
.,PUNCT,,punct,,,,,0.2444161554467294,NONE
Ваше,DET,,det,Nom,Neut,Sing,,0.1902521911751797,NONE
имя,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.036102156993588,NONE
пользователя,NOUN,,nmod,Gen,Masc,Sing,Anim,-0.0906053511034708,NONE
anjahoehne,X,,flat:foreign,,,,,0.328952933577894,NONE
адрес,NOUN,,root,Nom,Masc,Sing,Inan,-0.0453473563551928,NONE
электронной,ADJ,,amod,Gen,Fem,Sing,,-0.0127238464765901,NONE
почты,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1887546356642706,NONE
/,PUNCT,,punct,,,,,0.0782338757827887,NONE
я,PRON,,nsubj,Nom,,Sing,,0.1402248465810132,NONE
отправил,VERB,,parataxis,,Masc,Sing,,0.1737575125939624,NONE
Вам,PRON,,iobj,Dat,,Plur,,-0.118940840347522,PER
ссылку,NOUN,,obj,Acc,Fem,Sing,Inan,0.2090260768044261,NONE
для,ADP,,case,,,,,-0.0553631059423391,NONE
восстановления,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.1331826887736648,NONE
Вашего,DET,,det,Gen,Masc,Sing,,-0.0044805743130504,NONE
пароля,NOUN,,nmod,Gen,Masc,Sing,Inan,0.2709821379409085,NONE
.,PUNCT,,punct,,,,,0.3633138067931304,NONE
Нет,PART,,root,,,,,-0.0028907198128304,NONE
",",PUNCT,,punct,,,,,0.0927299529198948,NONE
возможно,ADV,,parataxis,,,,,-0.1489131751596018,NONE
",",PUNCT,,punct,,,,,0.1671345594893899,NONE
потому,ADV,,advmod,,,,,-0.2359148587902186,NONE
",",PUNCT,,punct,,,,,0.1969341731073302,NONE
что,SCONJ,,mark,,,,,0.6461772733196591,NONE
я,PRON,,nsubj,Nom,,Sing,,0.0077218029035241,NONE
получил,VERB,,advcl,,Masc,Sing,,-0.0324592977056074,NONE
небольшую,ADJ,,amod,Acc,Fem,Sing,,0.1342780203314384,NONE
дозу,NOUN,,obj,Acc,Fem,Sing,Inan,0.0163168356141567,NONE
вируса,NOUN,,nmod,Gen,Masc,Sing,Inan,0.3828015770318296,NONE
",",PUNCT,,punct,,,,,0.1749731289456611,NONE
но,CCONJ,,cc,,,,,0.0622032324349519,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0945727363886277,NONE
все,PRON,,advmod,Nom,Neut,Sing,Inan,0.1496231070990347,NONE
равно,ADJ,,fixed,,Neut,Sing,,-0.0019276244358758,NONE
было,AUX,,cop,,Neut,Sing,,0.0208978986584203,NONE
достаточно,ADV,,obl,,,,,-0.1341494342134696,NONE
неприятно,ADJ,,conj,,Neut,Sing,,0.0012838107098405,NONE
.,PUNCT,,punct,,,,,0.0817652758200889,NONE
Штаны,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.3240299037944404,NONE
вора,NOUN,,nmod,Gen,Masc,Sing,Anim,-0.3258718971078204,NONE
падают,VERB,,root,,,Plur,,-0.1542946532417115,NONE
",",PUNCT,,punct,,,,,0.3811988507778615,NONE
когда,SCONJ,,mark,,,,,-0.2180176745360608,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.2008699833461683,NONE
пытается,VERB,,advcl,,,Sing,,0.04025529286024,NONE
скрыться,VERB,,xcomp,,,,,0.2709518508307083,NONE
.,PUNCT,,punct,,,,,0.0476746328126392,NONE
Некоторые,DET,,nsubj,Nom,,Plur,,-0.177775734574743,NONE
из,ADP,,case,,,,,0.1704695497823468,NONE
этих,DET,,det,Gen,,Plur,,-0.0283445595973936,NONE
видео,NOUN,,nmod,Gen,Neut,Plur,Inan,-0.0878917496356227,NONE
могут,VERB,,root,,,Plur,,-0.0848979202251616,NONE
быть,AUX,,cop,,,,,0.0081637247707859,NONE
немного,ADV,,obl,,,,,-0.0262468105172762,NONE
длинными,ADJ,,obl,Ins,,Plur,,-0.1312661631611479,NONE
",",PUNCT,,punct,,,,,-0.0255566488147188,NONE
так,ADV,,mark,,,,,0.0725411428981059,NONE
как,SCONJ,,fixed,,,,,0.0160038149877829,NONE
каждое,DET,,det,Nom,Neut,Sing,,0.0523013826346036,NONE
видео,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.0666212662521033,NONE
будет,AUX,,aux,,,Sing,,-0.0611464694313789,NONE
охватывать,VERB,,advcl,,,,,-0.0289543307103453,NONE
целый,ADJ,,amod,Acc,Masc,Sing,Inan,-0.0854866004455709,NONE
модуль,NOUN,,obj,Acc,Masc,Sing,Inan,-0.1136759113788848,NONE
",",PUNCT,,punct,,,,,0.0729410884172794,NONE
поэтому,ADV,,advmod,,,,,-0.2205169790711055,NONE
",",PUNCT,,punct,,,,,0.0362497431918837,NONE
пожалуйста,ADV,,parataxis,,,,,-0.1397478556607116,NONE
",",PUNCT,,punct,,,,,0.0008043494415169,NONE
воспользуйтесь,VERB,,conj,,,Plur,,-0.0330245569358698,NONE
метками,NOUN,,obl,Ins,Fem,Plur,Inan,0.0062050342890882,NONE
времени,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0256255994018376,NONE
в,ADP,,case,,,,,0.048148701444956,NONE
описании,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0519904115339976,NONE
",",PUNCT,,punct,,,,,-0.0767238534785428,NONE
если,SCONJ,,mark,,,,,-0.2138545025519909,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.0022250807977251,NONE
ищете,VERB,,advcl,,,Plur,,0.2013415492467524,NONE
только,PART,,advmod,,,,,-0.1908488459030628,NONE
конкретные,ADJ,,amod,Acc,,Plur,Inan,-0.2064526657427457,NONE
темы,NOUN,,obj,Acc,Fem,Plur,Inan,-0.0255895710708266,NONE
или,CCONJ,,cc,,,,,-0.1127969045414942,NONE
просто,PART,,advmod,,,,,-0.1690524353962778,NONE
хотите,VERB,,conj,,,Plur,,-0.1668543313681149,NONE
освежить,VERB,,xcomp,,,,,-0.1286815424170145,NONE
в,ADP,,case,,,,,-0.0734360688963678,NONE
памяти,NOUN,,obl,Loc,Fem,Sing,Inan,0.0053366281112256,NONE
определенные,ADJ,,amod,Acc,,Plur,Inan,-0.1076449664742249,NONE
темы,NOUN,,obj,Acc,Fem,Plur,Inan,-0.0564481104539582,NONE
.,PUNCT,,punct,,,,,-0.1552483043690183,NONE
Аэропорт,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.0782688649238184,NONE
Саны,PROPN,,nmod,Gen,Fem,Sing,Inan,0.0917223427178475,LOC
с,ADP,,case,,,,,-0.0059475135457659,NONE
2017,ADJ,,amod,,,,,0.0650831348867929,NONE
года,NOUN,,obl,Gen,Masc,Sing,Inan,-0.1351217150783804,NONE
блокирован,VERB,,root,,Masc,Sing,,0.0149758508583522,NONE
саудовской,ADJ,,amod,Ins,Fem,Sing,,0.0346503257023357,NONE
военной,ADJ,,amod,Ins,Fem,Sing,,0.1250716879696379,NONE
коалицией,NOUN,,obl,Ins,Fem,Sing,Inan,0.1291168727936336,NONE
",",PUNCT,,punct,,,,,0.3967629024951327,NONE
поддерживающей,VERB,,acl,Ins,Fem,Sing,,0.0473045684804308,NONE
правительство,NOUN,,obj,Acc,Neut,Sing,Inan,0.0061119075689459,NONE
в,ADP,,case,,,,,0.1357762828519083,NONE
борьбе,NOUN,,obl,Loc,Fem,Sing,Inan,-0.0385709771218322,NONE
с,ADP,,case,,,,,0.0938405949634384,NONE
хуситами,NOUN,,nmod,Ins,Masc,Plur,Anim,0.1532107022449716,NONE
",",PUNCT,,punct,,,,,0.1813203947210504,NONE
союзниками,NOUN,,appos,Ins,Masc,Plur,Anim,0.048545377025449,NONE
Ирана,PROPN,,nmod,Gen,Masc,Sing,Inan,0.1065468929986044,LOC
.,PUNCT,,punct,,,,,-0.6889230924993429,NONE
Уже,ADV,,advmod,,,,,-0.4092560023418904,NONE
слишком,ADV,,advmod,,,,,-0.1150171668184063,NONE
поздно,ADV,,root,,,,,0.0242281812452623,NONE
для,ADP,,case,,,,,0.0105011372883047,NONE
того,PRON,,obl,Gen,Neut,Sing,Inan,0.0333773581063618,NONE
",",PUNCT,,punct,,,,,0.1655788033446382,NONE
чтобы,SCONJ,,mark,,,,,-0.0778777373019286,NONE
рассматривать,VERB,,advcl,,,,,-0.0641184709082724,NONE
его,PRON,,obj,Acc,Masc,Sing,,-0.0782355959767335,NONE
для,ADP,,case,,,,,-0.0884528750730492,NONE
участия,NOUN,,obl,Gen,Neut,Sing,Inan,-0.040040910905847,NONE
в,ADP,,case,,,,,0.0245205415586436,NONE
начальной,ADJ,,amod,Loc,Fem,Sing,,-0.0028840050408066,NONE
встрече,NOUN,,nmod,Loc,Fem,Sing,Inan,0.13842213733801,NONE
с,ADP,,case,,,,,0.1989928654251789,NONE
Шеффилд,PROPN,,nmod,Ins,Masc,Sing,Inan,0.0432712926240824,LOC
Юнайтед,PROPN,,appos,Nom,Masc,Sing,Inan,0.2379164524425255,LOC
",",PUNCT,,punct,,,,,0.2152078348785177,NONE
которая,PRON,,nsubj,Nom,,,,0.0228064531079561,NONE
пройдет,VERB,,acl:relcl,,,Sing,,-0.2475538023628136,NONE
в,ADP,,case,,,,,0.1078209096204252,NONE
обеденное,ADJ,,amod,Acc,Neut,Sing,,0.1450480918753794,NONE
время,NOUN,,obl,Acc,Neut,Sing,Inan,-0.0301490157559032,NONE
в,ADP,,case,,,,,0.1628659365777915,NONE
субботу,NOUN,,obl,Acc,Fem,Sing,Inan,-0.0683528544607857,NONE
",",PUNCT,,punct,,,,,0.1386493802723317,NONE
но,CCONJ,,cc,,,,,0.1466709294001098,NONE
планируется,VERB,,conj,,,Sing,,-0.0278665433154124,NONE
",",PUNCT,,punct,,,,,0.1097494361210701,NONE
что,SCONJ,,mark,,,,,-0.0774289676696698,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.0760363210596193,NONE
вновь,ADV,,advmod,,,,,-0.0051977100487952,NONE
присоединится,VERB,,ccomp,,,Sing,,0.0107724673172071,NONE
к,ADP,,case,,,,,-0.0015621253824943,NONE
группе,NOUN,,obl,Dat,Fem,Sing,Inan,0.0355021395621424,NONE
сутки,NOUN,,obl,Acc,Fem,Plur,Inan,0.0585518762745071,NONE
спустя,ADP,,case,,,,,0.0344542812762585,NONE
",",PUNCT,,punct,,,,,0.180054509184519,NONE
когда,SCONJ,,mark,,,,,-0.0062755416339771,NONE
начнется,VERB,,advcl,,,Sing,,0.069326146457018,NONE
подготовка,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0108507083778624,NONE
к,ADP,,case,,,,,0.032079059231295,NONE
матчу,NOUN,,nmod,Dat,Masc,Sing,Inan,0.0893133891791057,NONE
Лиги,PROPN,,nmod,Gen,Fem,Sing,Inan,0.0792554375814122,NONE
чемпионов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.1025421256658338,NONE
на,ADP,,case,,,,,0.190252844105916,NONE
домашнем,ADJ,,amod,Loc,Masc,Sing,,0.1101627653159558,NONE
стадионе,NOUN,,nmod,Loc,Masc,Sing,Inan,0.2290524360050868,NONE
с,ADP,,case,,,,,0.1057315224668385,NONE
командой,NOUN,,nmod,Ins,Fem,Sing,Inan,0.0873413448604901,NONE
Ред,PROPN,,appos,Nom,Masc,Sing,Inan,0.1140668357689154,LOC
Булл,PROPN,,appos,Nom,Masc,Sing,Inan,0.1006891283574092,LOC
Зальцбург,PROPN,,appos,Nom,Masc,Sing,Inan,0.0913935036662344,LOC
.,PUNCT,,punct,,,,,-0.297591366026083,NONE
Павианы,NOUN,,nsubj:pass,Nom,Masc,Plur,Anim,0.2297098046612399,PER
были,AUX,,aux:pass,,,Plur,,-0.016061818175519,NONE
вооружены,VERB,,root,,,Plur,,0.0050416503785525,NONE
ножами,NOUN,,obl,Ins,Masc,Plur,Inan,0.0213494591561238,NONE
",",PUNCT,,punct,,,,,-0.0207007053768067,NONE
отвертками,NOUN,,conj,Ins,Fem,Plur,Inan,0.0574386571529656,NONE
и,CCONJ,,cc,,,,,2.96737473714307,NONE
даже,PART,,advmod,,,,,0.1192889896584226,NONE
цепными,ADJ,,amod,Ins,,Plur,,0.0100078893573895,NONE
пилами,NOUN,,conj,Ins,Fem,Plur,Inan,0.0237939903776008,NONE
в,ADP,,case,,,,,-0.1096947788413803,NONE
сафари-парке,NOUN,,compound,Loc,Masc,Sing,Inan,0.0689077864804336,NONE
Ноусли,PROPN,,appos,Nom,Masc,Sing,Inan,0.0092066731830742,LOC
",",PUNCT,,punct,,,,,0.4699208121941908,NONE
Мерсисайд,PROPN,,appos,Nom,Masc,Sing,Inan,0.1382816687776161,PER
.,PUNCT,,punct,,,,,-0.0959008602404069,NONE
Все,PRON,,nsubj,Nom,,Plur,Anim,-0.2365211540713134,NONE
имели,VERB,,root,,,Plur,,0.0340368752472258,NONE
при,ADP,,case,,,,,-0.0652235720717359,NONE
себе,PRON,,obl,Loc,,,,-0.2748362523725115,NONE
лавинные,ADJ,,amod,Acc,,Plur,Inan,-0.0909130193771928,NONE
датчики,NOUN,,obj,Acc,Masc,Plur,Inan,-0.0023581745095854,NONE
.,PUNCT,,punct,,,,,0.5093598468858868,NONE
Я,PRON,,nsubj,Nom,,Sing,,0.2683499352681263,NONE
могу,VERB,,root,,,Sing,,0.0201063905705743,NONE
с,ADP,,case,,,,,-0.092835946869435,NONE
уверенностью,NOUN,,obl,Ins,Fem,Sing,Inan,-0.0785375707430902,NONE
сказать,VERB,,xcomp,,,,,-0.1648854511130004,NONE
",",PUNCT,,punct,,,,,0.0022987117555892,NONE
что,SCONJ,,mark,,,,,-0.1194340004666015,NONE
если,SCONJ,,mark,,,,,-0.0847931065221397,NONE
бы,AUX,,aux,,,,,0.004383412996817,NONE
версии,NOUN,,nsubj,Nom,Fem,Plur,Inan,0.0575669832757825,NONE
Android,PROPN,,flat:foreign,,,,,-0.002464635617068,NONE
на,ADP,,case,,,,,0.0716771745470604,NONE
телефонах,NOUN,,nmod,Loc,Masc,Plur,Inan,0.0807634062664559,NONE
были,AUX,,cop,,,Plur,,0.0544998156775298,NONE
бы,AUX,,aux,,,,,-0.046841290390231,NONE
так,ADV,,obl,,,,,-0.0117063359403847,NONE
же,PART,,advmod,,,,,-0.0411270121614837,NONE
единообразны,ADJ,,advcl,,,Plur,,0.2092221752471628,NONE
",",PUNCT,,punct,,,,,0.4119926479044007,NONE
как,SCONJ,,mark,,,,,0.0778368023635727,NONE
iOS,PROPN,,advcl,,,,,-0.0584358995926506,NONE
",",PUNCT,,punct,,,,,0.4836632168320098,NONE
Google,PROPN,,nsubj,Nom,Masc,Sing,Inan,0.1437519338485024,ORG
никогда,ADV,,advmod,,,,,-0.133001693930042,NONE
бы,AUX,,aux,,,,,-0.0400908160339906,NONE
не,PART,,advmod,,,,,-0.0833032157503276,NONE
делал,VERB,,ccomp,,Masc,Sing,,-0.0076757676200254,NONE
новые,ADJ,,amod,Acc,,Plur,Inan,-0.0701334991071558,NONE
выпуски,NOUN,,obj,Acc,Masc,Plur,Inan,0.0022570148384675,NONE
вместе,ADV,,advmod,,,,,0.0837165057449733,NONE
с,ADP,,case,,,,,-0.0124833153211374,NONE
релизами,NOUN,,obl,Ins,Masc,Plur,Inan,0.1441423234387869,NONE
ОС,PROPN,,nmod,Gen,Fem,Sing,Inan,-0.0017426205403888,NONE
для,ADP,,case,,,,,0.2635636115064356,NONE
этих,DET,,det,Gen,,Plur,,0.1195822101260672,NONE
приложений,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0712095900862573,NONE
.,PUNCT,,punct,,,,,-0.3857765464633519,NONE
Насколько,SCONJ,,mark,,,,,0.087746222756251,NONE
мне,PRON,,iobj,Dat,,Sing,,0.0438699142230163,NONE
известно,ADJ,,parataxis,,Neut,Sing,,0.0304971018207303,NONE
",",PUNCT,,punct,,,,,0.0948815327213528,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0332465544001999,NONE
просто,PART,,advmod,,,,,-0.0343072078879895,NONE
была,AUX,,cop,,Fem,Sing,,-0.022710460467301,NONE
смена,NOUN,,root,Nom,Fem,Sing,Inan,-0.0673963052390732,NONE
курса,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0082649954072449,NONE
",",PUNCT,,punct,,,,,0.051080371882521,NONE
который,PRON,,nsubj,Nom,,,,0.0441227989440409,NONE
не,PART,,advmod,,,,,0.9537037652544454,NONE
подходил,VERB,,acl:relcl,,Masc,Sing,,0.1014385519354907,NONE
никому,PRON,,iobj,Dat,,,,0.1386780883762242,NONE
.,PUNCT,,punct,,,,,-0.1173034757624056,NONE
Он,PRON,,nsubj,Nom,Masc,Sing,,0.0404099258237661,NONE
сказал,VERB,,root,,Masc,Sing,,0.1183614427908006,NONE
",",PUNCT,,punct,,,,,0.126409278410451,NONE
что,SCONJ,,mark,,,,,-0.4454411151827963,NONE
вероятность,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0093386690372985,NONE
получить,VERB,,obl,,,,,-0.0863764204203097,NONE
компенсацию,NOUN,,obj,Acc,Fem,Sing,Inan,0.1616675782748126,NONE
за,ADP,,case,,,,,-0.1175171070599764,NONE
рейс,NOUN,,nmod,Acc,Masc,Sing,Inan,-0.0381055990606548,NONE
мала,ADJ,,ccomp,,Fem,Sing,,-0.247387622087287,NONE
",",PUNCT,,punct,,,,,0.1337101673466232,NONE
поскольку,SCONJ,,mark,,,,,-0.1194479087044037,NONE
он,PRON,,nsubj:pass,Nom,Masc,Sing,,0.1645127018136362,NONE
не,PART,,advmod,,,,,0.1884287241343634,NONE
был,AUX,,aux:pass,,Masc,Sing,,0.0735203429562455,NONE
отменен,VERB,,advcl,,Masc,Sing,,0.1373099428459986,NONE
.,PUNCT,,punct,,,,,-0.2514246908847807,NONE
В,ADP,,case,,,,,-0.6290577349223275,NONE
целях,NOUN,,obl,Loc,Fem,Plur,Inan,-0.279025592200754,NONE
обеспечения,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.1423281274371442,NONE
качества,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.2232450495676343,NONE
этот,DET,,det,Nom,Masc,Sing,,-0.1024966186306532,NONE
диалог,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,-0.0009484767287089,NONE
будет,AUX,,aux:pass,,,Sing,,-0.2032455622976465,NONE
закрыт,VERB,,root,,Masc,Sing,,0.1053071029578111,NONE
",",PUNCT,,punct,,,,,0.1071632102872786,NONE
пожалуйста,ADV,,parataxis,,,,,0.0816589188417032,NONE
",",PUNCT,,punct,,,,,-0.0184149865950667,NONE
не,PART,,advmod,,,,,0.1667523646971298,NONE
забывайте,VERB,,conj,,,Plur,,-0.0162427286993879,NONE
",",PUNCT,,punct,,,,,0.1758944676860695,NONE
что,SCONJ,,mark,,,,,0.1343194983687896,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.0936731972576515,NONE
всегда,ADV,,advmod,,,,,-0.0972697735834537,NONE
можете,VERB,,ccomp,,,Plur,,-0.0570351941190266,NONE
вернуться,VERB,,xcomp,,,,,-0.1383755609630753,NONE
",",PUNCT,,punct,,,,,0.3807020043867055,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0432833923320966,NONE
будем,AUX,,cop,,,Plur,,0.0727300813250326,NONE
рады,ADJ,,conj,,,Plur,,0.1491675758790124,NONE
продолжить,VERB,,xcomp,,,,,-0.0258969005454288,NONE
помогать,VERB,,xcomp,,,,,-0.0776124662520902,NONE
вам,PRON,,iobj,Dat,,Plur,,0.0791239866183882,NONE
.,PUNCT,,punct,,,,,0.0216136181445156,NONE
Я,PRON,,nsubj,Nom,,Sing,,0.0780197548428289,NONE
пробовал,VERB,,root,,Masc,Sing,,0.4734310270394429,NONE
исправить,VERB,,xcomp,,,,,-0.0264360210416551,NONE
это,PRON,,obj,Acc,Neut,Sing,Inan,-0.0183204360705323,NONE
",",PUNCT,,punct,,,,,0.0499162836669547,NONE
удалив,VERB,,advcl,,,,,0.0768632814167744,NONE
приложение,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0930024309029076,NONE
",",PUNCT,,punct,,,,,-0.1304886158714852,NONE
но,CCONJ,,cc,,,,,0.0217581794815143,NONE
так,ADV,,mark,,,,,0.2419464202531449,NONE
как,SCONJ,,fixed,,,,,0.0592357921664473,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.1135369882548363,NONE
стандартное,ADJ,,amod,Nom,Neut,Sing,,-0.1643548816395404,NONE
приложение,NOUN,,advcl,Nom,Neut,Sing,Inan,-0.0368130745375282,NONE
",",PUNCT,,punct,,,,,0.1745264927698759,NONE
документы,NOUN,,obj,Acc,Masc,Plur,Inan,0.0770235629396803,NONE
и,CCONJ,,cc,,,,,-0.2184485368881943,NONE
данные,NOUN,,conj,Acc,,Plur,Inan,-0.1776375700898463,NONE
нельзя,ADV,,conj,,,,,-0.1066213701412482,NONE
окончательно,ADV,,advmod,,,,,-0.1348324966336241,NONE
удалить,VERB,,csubj,,,,,0.0217156348198459,NONE
с,ADP,,case,,,,,-0.2239204957388756,NONE
iPhone,PROPN,,flat:foreign,,,,,-0.4773804836768731,NONE
.,PUNCT,,punct,,,,,-0.2142473192828405,NONE
Во,ADP,,case,,,,,0.1305522712930782,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0988867387149307,NONE
открытия,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.1399657338162321,NONE
в,ADP,,case,,,,,0.0198452804567621,NONE
1820,ADJ,,amod,,,,,-0.0962754828476197,NONE
году,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0458581317933834,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.1595046845464628,NONE
был,AUX,,cop,,Masc,Sing,,-0.1621743545920455,NONE
самый,ADJ,,amod,Nom,Masc,Sing,,-0.0211906212846532,NONE
длинный,ADJ,,amod,Nom,Masc,Sing,,0.0004202006108822,NONE
подвесной,ADJ,,amod,Nom,Masc,Sing,,-0.0021486730174116,NONE
мост,NOUN,,root,Nom,Masc,Sing,Inan,0.0868778695328475,NONE
из,ADP,,case,,,,,0.0152950340011611,NONE
сварочного,ADJ,,amod,Gen,Neut,Sing,,0.0400702531822303,NONE
железа,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0852661631400572,NONE
с,ADP,,case,,,,,0.0272690417421294,NONE
пролетом,NOUN,,nmod,Ins,Masc,Sing,Inan,0.1218286748865215,NONE
длиной,NOUN,,nmod,Ins,Fem,Sing,Inan,0.1900079349429517,NONE
449,NUM,,nummod,,,,,0.04389599539761,NONE
футов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0484552694198154,NONE
(,PUNCT,,punct,,,,,0.3689133082638525,NONE
137,NUM,,nummod,,,,,0.0036314282045075,NONE
м,NOUN,,parataxis,Gen,Masc,Plur,Inan,0.0216018236921577,NONE
),PUNCT,,punct,,,,,0.0254169307244727,NONE
.,PUNCT,,punct,,,,,0.6284900724635931,NONE
Чувак,NOUN,,parataxis,Nom,Masc,Sing,Anim,-0.0052599252398054,LOC
",",PUNCT,,punct,,,,,0.1260522991900206,NONE
отлей,VERB,,root,,,Sing,,0.0091556983497172,NONE
перед,ADP,,case,,,,,0.0770612596056112,NONE
тем,PRON,,obl,Ins,Neut,Sing,Inan,-0.0357449051497631,NONE
как,SCONJ,,mark,,,,,-0.0560491367485629,NONE
выходишь,VERB,,acl,,,Sing,,0.0669354429125281,NONE
из,ADP,,case,,,,,-0.0790327451721821,NONE
дома”,NOUN,,obl,Gen,Fem,Plur,Inan,0.0276326994143636,NONE
",",PUNCT,,punct,,,,,0.1157747408284533,NONE
-,PUNCT,,punct,,,,,0.3202204373822775,NONE
написал,VERB,,parataxis,,Masc,Sing,,-0.0154996371366542,NONE
другой,DET,,nsubj,Nom,Masc,Sing,,0.2085438324394919,NONE
.,PUNCT,,punct,,,,,0.3414329722237163,NONE
В,ADP,,cc,,,,,0.0455081511930145,NONE
то,DET,,fixed,Acc,Neut,Sing,Inan,0.0154699576317777,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0017224102156816,NONE
как,SCONJ,,fixed,,,,,-0.0075531943076418,NONE
демократы,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0125511296419783,NONE
хотят,VERB,,advcl,,,Plur,,-0.0045590024764618,NONE
",",PUNCT,,punct,,,,,0.0186171917816462,NONE
чтобы,SCONJ,,mark,,,,,-0.0103255351604786,NONE
коронавирусный,ADJ,,amod,Nom,Masc,Sing,,0.0517033844342069,NONE
пакет,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0357586937717927,NONE
"""",PUNCT,,punct,,,,,0.0282418207524206,NONE
"""",PUNCT,,punct,,,,,0.025817423392687,NONE
четвертого,ADJ,,amod,Gen,Masc,Sing,,0.086002448679227,NONE
этапа,NOUN,,obl,Gen,Masc,Sing,Inan,0.0328692489185022,NONE
