word,upos,xpos,deprel,case,gender,number,animacy,score,ner
говорится,VERB,,root,,,Sing,,0.0123227192664814,NONE
",",PUNCT,,punct,,,,,0.0740002560547343,NONE
что,SCONJ,,mark,,,,,-0.1182079553212592,NONE
ИБ,PROPN,,nsubj,Nom,Masc,Sing,Inan,-0.0201518568595283,ORG
в,ADP,,case,,,,,0.0756112321984104,NONE
Афганистане,PROPN,,nmod,Loc,Masc,Sing,Inan,0.1774054416799826,LOC
",",PUNCT,,punct,,,,,0.0580677885393201,NONE
известное,ADJ,,amod,Nom,Neut,Sing,,0.2902312881587196,NONE
как,SCONJ,,mark,,,,,0.0365429970860228,NONE
ИБ,PROPN,,obl,Nom,Masc,Sing,Inan,0.067363381495262,ORG
в,ADP,,case,,,,,0.2680184079327486,NONE
провинции,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0550862182423534,NONE
Хорасан,PROPN,,appos,Nom,Masc,Sing,Inan,0.0179371611195689,LOC
",",PUNCT,,punct,,,,,0.2836842830280185,NONE
сильно,ADV,,advmod,,,,,0.0810047849200411,NONE
пострадало,VERB,,ccomp,,Neut,Sing,,0.1382436310284685,NONE
от,ADP,,case,,,,,-0.005802690100651,NONE
афганских,ADJ,,amod,Gen,,Plur,,0.1754360242419423,NONE
сил,NOUN,,obl,Gen,Fem,Plur,Inan,-0.0095579263956409,NONE
безопасности,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0339522798844724,NONE
",",PUNCT,,punct,,,,,0.128346305915614,NONE
а,CCONJ,,cc,,,,,0.0139705749930438,NONE
также,PART,,fixed,,,,,-0.0704142971424341,NONE
сил,NOUN,,conj,Gen,Fem,Plur,Inan,-0.0352776438530391,NONE
США,PROPN,,nmod,Gen,,Plur,Inan,0.0704708721464527,LOC
и,CCONJ,,cc,,,,,-0.1087374335951287,NONE
НАТО,PROPN,,conj,Gen,Neut,Sing,Inan,-0.0423680406095456,ORG
",",PUNCT,,punct,,,,,0.2158532106706958,NONE
и,CCONJ,,cc,,,,,-0.0207180410864277,NONE
даже,PART,,advmod,,,,,-0.0074233373816448,NONE
иногда,ADV,,obl,,,,,0.0451540679706782,NONE
от,ADP,,case,,,,,0.0118955177352124,NONE
афганских,ADJ,,amod,Gen,,Plur,,0.1385534109458704,NONE
талибов,NOUN,,conj,Gen,Masc,Plur,Anim,0.1495046092982744,NONE
.,PUNCT,,punct,,,,,0.4426086441492664,NONE
Мы,PRON,,nsubj,Nom,,Plur,,-0.6791848138299929,NONE
принимаем,VERB,,root,,,Plur,,0.1108003777050997,NONE
возврат,NOUN,,obj,Acc,Masc,Sing,Inan,0.2660715189439382,NONE
в,ADP,,case,,,,,0.0625252305067335,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0270410636626374,NONE
60,NUM,,nummod,,,,,-0.0142409679246376,NONE
дней,NOUN,,obl,Gen,Masc,Plur,Inan,0.3486838371769178,NONE
с,ADP,,case,,,,,-0.0981000673264942,NONE
даты,NOUN,,obl,Gen,Fem,Sing,Inan,-0.2214472163122176,NONE
получения,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0515763773182267,NONE
вами,PRON,,nmod,Ins,,Plur,,-0.0986672279488305,NONE
покупки,NOUN,,nmod,Gen,Fem,Sing,Inan,0.2295076821601581,NONE
.,PUNCT,,punct,,,,,-0.1077709819686747,NONE
Таким,DET,,det,Ins,Masc,Sing,,-0.4909342498644872,NONE
образом,NOUN,,parataxis,Ins,Masc,Sing,Inan,-0.0864260071936066,NONE
",",PUNCT,,punct,,,,,0.1834512250515448,NONE
вы,PRON,,nsubj,Nom,,Plur,,0.2229634819371116,NONE
сможете,VERB,,root,,,Plur,,0.0765213714936773,NONE
сразу,ADV,,advmod,,,,,-0.1671091008989488,NONE
же,PART,,advmod,,,,,-0.2548937955052665,NONE
купить,VERB,,xcomp,,,,,-0.0829880184123448,NONE
книгу,NOUN,,obj,Acc,Fem,Sing,Inan,0.5588839212689393,NONE
по,ADP,,case,,,,,-0.2150685023139457,NONE
вашему,DET,,det,Dat,Masc,Sing,,0.0706680534073029,NONE
выбору,NOUN,,obl,Dat,Masc,Sing,Inan,0.1778798535763879,NONE
.,PUNCT,,punct,,,,,0.1236842135436502,NONE
Здесь,ADV,,advmod,,,,,-0.1712850689808166,NONE
появляются,VERB,,root,,,Plur,,0.0199431893189901,NONE
некоторые,DET,,det,Nom,,Plur,,-0.023870277688733,NONE
тревожные,ADJ,,amod,Nom,,Plur,,0.0460083917143716,NONE
тенденции,NOUN,,nsubj,Nom,Fem,Plur,Inan,-0.2304906940738575,NONE
",",PUNCT,,punct,,,,,-0.1696608672400825,NONE
требующие,VERB,,acl,Nom,,Plur,,-0.0276551827908501,NONE
немедленного,ADJ,,amod,Gen,Neut,Sing,,0.3444436617825889,NONE
изучения,NOUN,,obl,Gen,Neut,Sing,Inan,0.2725707449092829,NONE
",",PUNCT,,punct,,,,,-0.0206510248390656,NONE
для,ADP,,case,,,,,0.0143357464474546,NONE
понимания,NOUN,,obl,Gen,Neut,Sing,Inan,-0.2060556344393914,NONE
причин,NOUN,,nmod,Gen,Fem,Plur,Inan,-0.0933280299810835,NONE
такого,DET,,det,Gen,Neut,Sing,,-0.2351000992123608,NONE
увеличения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.222114358699709,NONE
и,CCONJ,,cc,,,,,0.1699735950136848,NONE
того,PRON,,conj,Gen,Neut,Sing,Inan,-0.0589680063077098,NONE
",",PUNCT,,punct,,,,,0.0371787727914814,NONE
что,PRON,,obj,Acc,,,,0.1102645186170365,NONE
можно,ADV,,acl,,,,,-0.0415536561647661,NONE
сделать,VERB,,csubj,,,,,0.0970903928598876,NONE
для,ADP,,case,,,,,-0.0581534162875349,NONE
их,PRON,,nmod,Gen,,Plur,,0.1053943249316292,NONE
сокращения,NOUN,,obl,Gen,Neut,Sing,Inan,0.0576218151433918,NONE
.,PUNCT,,punct,,,,,0.3566418620561754,NONE
Гунер,PROPN,,nsubj,Nom,Masc,Sing,Anim,-0.090297611618369,PER
Заки,PROPN,,appos,Nom,Masc,Sing,Anim,0.0123077818483774,PER
писал,VERB,,root,,Masc,Sing,,0.1258623916157796,NONE
:,PUNCT,,punct,,,,,0.014601314968965,NONE
«Объявить,VERB,,xcomp,,,,,0.3779102786221021,NONE
шестимесячный,ADJ,,amod,Acc,Masc,Sing,Inan,0.0573685927273608,NONE
праздник,NOUN,,obj,Acc,Masc,Sing,Inan,0.0560339384303325,NONE
подарком,NOUN,,obl,Ins,Masc,Sing,Inan,-0.0498030078112378,NONE
на,ADP,,case,,,,,0.0212325045797923,NONE
день,NOUN,,nmod,Acc,Masc,Sing,Inan,-0.0023006693805425,NONE
рождения»,NOUN,,nmod,Gen,Neut,Plur,Inan,0.128789547973132,NONE
.,PUNCT,,punct,,,,,0.3196308274164058,NONE
Как,ADV,,advmod,,,,,-0.0080988108715267,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,-0.2184700862531815,NONE
не,PART,,advmod,,,,,0.0319924488949276,NONE
видел,VERB,,root,,Masc,Sing,,0.2074645378027821,NONE
этого,PRON,,obl,Gen,Neut,Sing,Inan,0.0196739153157283,NONE
в,ADP,,case,,,,,0.0944781156512255,NONE
положительном,ADJ,,amod,Loc,Masc,Sing,,0.0292081950480178,NONE
свете,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0979947124522997,NONE
и,CCONJ,,cc,,,,,-0.260626564960387,NONE
неизбежный,ADJ,,amod,Nom,Masc,Sing,,0.1215881716499452,NONE
отказ,NOUN,,conj,Nom,Masc,Sing,Inan,0.1901242106897161,NONE
от,ADP,,case,,,,,-0.1183238998105958,NONE
подписания,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0775440151434265,NONE
соответствующих,ADJ,,amod,Gen,,Plur,,0.185728236365273,NONE
контрактов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.013486588127332,NONE
.,PUNCT,,punct,,,,,0.4558639714109193,NONE
Shiba,PROPN,,nsubj,,,,,0.206050491417615,ORG
Inu,PROPN,,flat:foreign,,,,,0.0212736875144009,ORG
является,VERB,,root,,,Sing,,-0.0906944826221734,NONE
последним,ADJ,,amod,Ins,Masc,Sing,,0.0122264881635254,NONE
мемом-криптовалютой,NOUN,,appos,Ins,Fem,Sing,Inan,0.0944250426772213,NONE
",",PUNCT,,punct,,,,,0.1732825427260985,NONE
которая,PRON,,nsubj,Nom,,,,-0.0154037635448442,NONE
вышла,VERB,,acl:relcl,,Fem,Sing,,-0.0921371643582725,NONE
в,ADP,,case,,,,,0.0343309870784169,NONE
свет,NOUN,,obl,Acc,Masc,Sing,Inan,0.2044511795096676,NONE
",",PUNCT,,punct,,,,,0.2850774858856091,NONE
и,CCONJ,,cc,,,,,0.3110978334088826,NONE
",",PUNCT,,punct,,,,,0.1051707615161446,NONE
несмотря,ADV,,case,,,,,0.0426243400257139,NONE
на,ADP,,fixed,,,,,0.2438245429681177,NONE
то,PRON,,obl,Acc,Neut,Sing,Inan,0.1363085400239523,NONE
",",PUNCT,,punct,,,,,0.0111987836606828,NONE
что,SCONJ,,mark,,,,,0.2408870706594962,NONE
она,PRON,,nsubj,Nom,Fem,Sing,,0.1876342304513815,NONE
опустилась,VERB,,acl,,Fem,Sing,,0.0250011608516289,NONE
почти,ADV,,obl,,,,,-0.0766567596173255,NONE
на,ADP,,case,,,,,0.0280427663917155,NONE
60%,NUM,,nummod,,,,,-0.138642287153476,NONE
от,ADP,,case,,,,,0.0964996777805516,NONE
своего,DET,,det,Gen,Masc,Sing,,0.0213055788802093,NONE
рекордного,ADJ,,amod,Gen,Masc,Sing,,0.087521633170842,NONE
максимума,NOUN,,nmod,Gen,Masc,Sing,Inan,0.2783007856765557,NONE
",",PUNCT,,punct,,,,,0.0325529265673965,NONE
рыночная,ADJ,,amod,Nom,Fem,Sing,,0.0656783233837485,NONE
капитализация,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1458597728642118,NONE
по-прежнему,ADV,,advmod,,,,,0.0475453910820365,NONE
стоит,VERB,,conj,,,Sing,,-0.0078548353903723,NONE
на,ADP,,case,,,,,0.1176839179638489,NONE
$20,NUM,,nummod,,,,,0.1859722261331038,NONE
млрд,NOUN,,nummod,Gen,Masc,Plur,Inan,-0.1478940463224643,NONE
",",PUNCT,,punct,,,,,0.0291413895730533,NONE
что,PRON,,nsubj,Nom,,,,0.0823266162932437,NONE
делает,VERB,,parataxis,,,Sing,,-0.1876509220814534,NONE
ее,PRON,,obj,Acc,Fem,Sing,,0.0020913285583401,NONE
12-й,ADJ,,amod,Ins,Fem,Sing,,0.2063234425039939,NONE
по,ADP,,case,,,,,0.0690738624701281,NONE
величине,NOUN,,nmod,Dat,Fem,Sing,Inan,0.0291693875356445,NONE
криптовалютой,NOUN,,obl,Ins,Fem,Sing,Inan,-0.0440804965906873,NONE
в,ADP,,case,,,,,0.0826119802505048,NONE
мире,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0978467691520413,NONE
по,ADP,,case,,,,,0.007697910160954,NONE
оценке,NOUN,,obl,Dat,Fem,Sing,Inan,0.0202083383147424,NONE
.,PUNCT,,punct,,,,,0.1076728245472991,NONE
Что,PRON,,nsubj,Nom,,,,-0.3455728517118569,NONE
касается,VERB,,advcl,,,Sing,,-0.0614683066273502,NONE
маркетинговых,ADJ,,amod,Gen,,Plur,,0.1201782900820965,NONE
образов,NOUN,,obl,Gen,Masc,Plur,Inan,0.8140465501027141,NONE
",",PUNCT,,punct,,,,,0.1042045041492104,NONE
то,SCONJ,,mark,,,,,-0.0346331455159946,NONE
здесь,ADV,,root,,,,,0.0382209912080122,NONE
тоже,PART,,advmod,,,,,0.0134412416685045,NONE
много,ADV,,nsubj,,,,,0.1112370911282736,NONE
хитрых,ADJ,,amod,Gen,,Plur,,0.1845099485229587,NONE
дел,NOUN,,obl,Gen,Neut,Plur,Inan,0.2710427468463809,NONE
.,PUNCT,,punct,,,,,0.0472489038874128,NONE
В,ADP,,case,,,,,0.0260406645565274,NONE
интервью,NOUN,,obl,Loc,Neut,Sing,Inan,0.0916303898503933,NONE
BBC,PROPN,,flat:foreign,,,,,-0.0234385913463156,ORG
South,PROPN,,flat:foreign,,,,,0.0361562130065999,ORG
господин,NOUN,,nsubj,Nom,Masc,Sing,Anim,-0.0059968293738683,NONE
Джонсон,PROPN,,appos,Nom,Masc,Sing,Anim,0.2498460937871437,PER
сказал,VERB,,root,,Masc,Sing,,0.0048672521668212,NONE
:,PUNCT,,punct,,,,,-0.0254226514249065,NONE
"""",PUNCT,,punct,,,,,0.0923507108032235,NONE
"""",PUNCT,,punct,,,,,0.1409713506329377,NONE
Мне,PRON,,iobj,Dat,,Sing,,0.0902319199623372,NONE
нужно,ADJ,,parataxis,,Neut,Sing,,-0.0220726251827579,NONE
обратиться,VERB,,csubj,,,,,-0.0813672931157901,NONE
к,ADP,,case,,,,,0.1212333566307507,NONE
Палате,PROPN,,obl,Dat,Fem,Sing,Inan,0.196738185597728,ORG
общин,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0789726775718349,ORG
"""",PUNCT,,punct,,,,,0.2761389787555124,NONE
"""",PUNCT,,punct,,,,,0.2238819922409119,NONE
"""",PUNCT,,root,,,,,0.7407365770734812,NONE
.,PUNCT,,punct,,,,,0.2650772987634515,NONE
Важно,ADJ,,root,,Neut,Sing,,-0.2107777890252915,NONE
улучшить,VERB,,csubj,,,,,-0.0672885072067129,NONE
реализацию,NOUN,,obj,Acc,Fem,Sing,Inan,-0.1673749556073456,NONE
этих,DET,,det,Gen,,Plur,,-0.1334305693129424,NONE
мер,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0177134080638612,NONE
и,CCONJ,,cc,,,,,0.0599451071484284,NONE
сделать,VERB,,conj,,,,,0.033089028361178,NONE
их,PRON,,obj,Acc,,Plur,,-0.1881419706596419,NONE
постоянной,ADJ,,amod,Ins,Fem,Sing,,0.1806331518378708,NONE
частью,NOUN,,obl,Ins,Fem,Sing,Inan,0.0203984893512581,NONE
нашего,DET,,det,Gen,Masc,Sing,,-0.0592727598077488,NONE
набора,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0834612216463923,NONE
инструментов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1155660910183777,NONE
восстановления,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0259254888024748,NONE
экономики,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1417651096510072,NONE
.,PUNCT,,punct,,,,,0.6868987291924404,NONE
Подчеркивая,VERB,,advcl,,,,,0.2614137606442354,NONE
",",PUNCT,,punct,,,,,0.03813140592826,NONE
что,SCONJ,,mark,,,,,-0.1801813368982037,NONE
Франция,PROPN,,nsubj,Nom,Fem,Sing,Inan,-0.1392137671443501,LOC
имеет,VERB,,ccomp,,,Sing,,-0.0370997072085351,NONE
право,NOUN,,obj,Acc,Neut,Sing,Inan,-0.1458730239040939,NONE
на,ADP,,case,,,,,-0.1383166154424811,NONE
еще,ADV,,obl,,,,,-0.1644102365419593,NONE
около,ADP,,case,,,,,-0.1550809093523524,NONE
80,NUM,,nummod,,,,,-0.1664079125328783,NONE
британских,ADJ,,amod,Gen,,Plur,,0.1931284936622935,NONE
лицензий,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0980146219567068,NONE
",",PUNCT,,punct,,,,,0.1578128370782571,NONE
группа,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0008786234811243,NONE
",",PUNCT,,punct,,,,,0.4798856266471697,NONE
представляющая,VERB,,acl,Nom,Fem,Sing,,0.0430541078057697,NONE
интересы,NOUN,,obj,Acc,Masc,Plur,Inan,-0.0144057035893877,NONE
рыбаков,NOUN,,nmod,Gen,Masc,Plur,Anim,0.0123048395844747,NONE
в,ADP,,case,,,,,-0.0065627656462019,NONE
ключевом,ADJ,,amod,Loc,Masc,Sing,,0.0942304545293944,NONE
порту,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0591980285394638,NONE
Булонь-сюр-Мер,PROPN,,appos,Nom,Masc,Sing,Inan,0.2038238386013078,LOC
и,CCONJ,,cc,,,,,-0.2569634514234478,NONE
других,ADJ,,conj,Loc,,Plur,,0.0004269620590066,NONE
на,ADP,,case,,,,,0.0192282423680821,NONE
северном,ADJ,,amod,Loc,Neut,Sing,,0.0066942482306146,NONE
побережье,NOUN,,nmod,Loc,Neut,Sing,Inan,0.0300833093964245,NONE
",",PUNCT,,punct,,,,,-0.0741607449963226,NONE
пригрозила,VERB,,root,,Fem,Sing,,0.0103559389044641,NONE
поздно,ADV,,obl,,,,,-0.0405784935125419,NONE
вечером,NOUN,,obl,Ins,Masc,Sing,Inan,-0.0472507193841542,NONE
в,ADP,,case,,,,,-0.0560313057416469,NONE
субботу,NOUN,,nmod,Acc,Fem,Sing,Inan,-0.0001194379481052,NONE
начать,VERB,,xcomp,,,,,-0.0031684589072934,NONE
акции,NOUN,,obj,Acc,Fem,Plur,Inan,0.0376845582038987,NONE
протеста,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0429501846391206,NONE
.,PUNCT,,punct,,,,,-0.2138247073866659,NONE
Но,CCONJ,,cc,,,,,0.1725996754988993,NONE
в,ADP,,case,,,,,-0.0110013057501648,NONE
этом,DET,,det,Loc,Masc,Sing,,0.1043396539847473,NONE
году,NOUN,,obl,Loc,Masc,Sing,Inan,-0.1471210422990587,NONE
обе,NUM,,nummod:gov,Nom,Fem,,,-0.229449033690971,NONE
цифры,NOUN,,nsubj,Gen,Fem,Sing,Inan,0.2778190353598457,NONE
",",PUNCT,,punct,,,,,0.2278140431625901,NONE
вероятно,ADV,,parataxis,,,,,0.1781553617924707,NONE
",",PUNCT,,punct,,,,,0.1967026826502866,NONE
будут,AUX,,cop,,,Plur,,0.226737022397387,NONE
значительно,ADV,,advmod,,,,,0.7472518323328692,NONE
меньше,ADJ,,root,,,,,0.2520662718871405,NONE
.,PUNCT,,punct,,,,,-0.0222683930281953,NONE
Другой,ADJ,,amod,Nom,Masc,Sing,,0.0855092545159136,NONE
рабочий,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.2556430687469344,NONE
сказал,VERB,,root,,Masc,Sing,,0.1705703173617417,NONE
:,PUNCT,,punct,,,,,-0.0868909743559931,NONE
«Бабуинов,NOUN,,obj,Acc,Masc,Plur,Anim,0.1675615040263616,NONE
нашли,VERB,,parataxis,,,Plur,,-0.0164807283914549,NONE
с,ADP,,case,,,,,0.0596588996763879,NONE
ножами,NOUN,,obl,Ins,Masc,Plur,Inan,0.1673989080241433,NONE
и,CCONJ,,cc,,,,,0.1943154848776917,NONE
отвертками,NOUN,,conj,Ins,Fem,Plur,Inan,0.1281244060584872,NONE
.,PUNCT,,punct,,,,,0.0059369744605598,NONE
Интересно,ADJ,,root,,Neut,Sing,,-0.366242945954069,NONE
",",PUNCT,,punct,,,,,0.3846376987724557,NONE
раздавали,VERB,,csubj,,,Plur,,-0.0585861893655837,NONE
ли,PART,,advmod,,,,,0.0709026517864275,NONE
их,PRON,,obj,Acc,,Plur,,0.0111798920922157,NONE
некоторые,DET,,nsubj,Nom,,Plur,,0.120364445769004,NONE
из,ADP,,case,,,,,-0.0164049593596423,NONE
гостей»,NOUN,,nmod,Gen,Masc,Plur,Anim,0.1392830649537884,NONE
.,PUNCT,,punct,,,,,0.041531208572006,NONE
С,ADP,,case,,,,,-0.0797282241920857,NONE
инвалидами,NOUN,,obl,Ins,Masc,Plur,Anim,-0.0325060587748053,NONE
в,ADP,,case,,,,,0.3707798259227147,NONE
Америке,PROPN,,obl,Loc,Fem,Sing,Inan,-0.1844734978364413,LOC
просто,PART,,advmod,,,,,-0.0212606261606084,NONE
не,PART,,advmod,,,,,0.0980946593762932,NONE
обращаются,VERB,,root,,,Plur,,-0.0258723258794677,NONE
должным,ADJ,,amod,Ins,Masc,Sing,,0.0665006627081413,NONE
образом,NOUN,,obl,Ins,Masc,Sing,Inan,-0.0811355536051705,NONE
",",PUNCT,,punct,,,,,0.3422905538276257,NONE
и,PART,,advmod,,,,,0.2021649177481078,NONE
точка,NOUN,,conj,Nom,Fem,Sing,Inan,0.4971277785070646,NONE
.,PUNCT,,punct,,,,,0.4761753525999328,NONE
Организаторам,NOUN,,iobj,Dat,Masc,Plur,Anim,0.0862989718803924,NONE
культурных,ADJ,,amod,Gen,,Plur,,0.0211056145559601,NONE
",",PUNCT,,punct,,,,,0.1081783850136501,NONE
общественных,ADJ,,conj,Gen,,Plur,,0.0278536956009201,NONE
и,CCONJ,,cc,,,,,-0.0968903320238953,NONE
спортивных,ADJ,,conj,Gen,,Plur,,-0.1186579543258955,NONE
мероприятий,NOUN,,nmod,Gen,Neut,Plur,Inan,-0.0700624175650131,NONE
будет,AUX,,aux:pass,,,Sing,,-0.0582273749962596,NONE
предложена,VERB,,root,,Fem,Sing,,-0.0611882765306179,NONE
финансовая,ADJ,,amod,Nom,Fem,Sing,,0.0736787161639171,NONE
поддержка,NOUN,,nsubj:pass,Nom,Fem,Sing,Inan,0.1132771493659882,NONE
",",PUNCT,,punct,,,,,0.2348282861858119,NONE
пока,SCONJ,,mark,,,,,-0.0208514211715819,NONE
на,ADP,,case,,,,,-0.0338726527353778,NONE
них,PRON,,obl,Acc,,Plur,,-0.0533106241625235,NONE
распространяются,VERB,,advcl,,,Plur,,0.3312806998645577,NONE
ограничения,NOUN,,nsubj,Nom,Neut,Plur,Inan,-0.0805524710467641,NONE
по,ADP,,case,,,,,0.0119103839296197,NONE
карантину,NOUN,,nmod,Dat,Masc,Sing,Inan,0.1481944651698988,NONE
.,PUNCT,,punct,,,,,0.721407082299815,NONE
Пожалуйста,ADV,,parataxis,,,,,0.3690572012359119,NONE
",",PUNCT,,punct,,,,,0.1413167188731593,NONE
посмотрите,VERB,,root,,,Plur,,0.0827005754578257,NONE
фотографии,NOUN,,obj,Acc,Fem,Plur,Inan,0.1585933888221065,NONE
для,ADP,,case,,,,,-0.1843120688439882,NONE
получения,NOUN,,obl,Gen,Neut,Sing,Inan,-0.028682699597448,NONE
более,ADV,,obl,,,,,-0.0161608224045206,NONE
подробной,ADJ,,amod,Gen,Fem,Sing,,-0.0974017116001018,NONE
информации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0890667492605834,NONE
.,PUNCT,,punct,,,,,0.5313906903311858,NONE
По,ADP,,case,,,,,0.5612999052872962,NONE
данным,NOUN,,parataxis,Dat,,Plur,Inan,0.0509815217576433,NONE
BCScan,PROPN,,flat:foreign,,,,,0.0957812648565711,ORG
",",PUNCT,,punct,,,,,0.1520406237872892,NONE
в,ADP,,advmod,,,,,-0.1085679963117499,NONE
настоящее,ADJ,,fixed,Acc,Neut,Sing,Inan,-0.2818109135575898,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0325053364583778,NONE
у,ADP,,case,,,,,-0.2665734590842391,NONE
проекта,NOUN,,root,Gen,Masc,Sing,Inan,0.1107848343889792,NONE
110,NUM,,nummod,,,,,0.0459431162317416,NONE
тыс,NOUN,,nsubj,Gen,Fem,Plur,Inan,0.2405467778735286,NONE
владельцев,NOUN,,nmod,Gen,Masc,Plur,Anim,0.2583646527366219,NONE
.,PUNCT,,punct,,,,,0.1658710747475585,NONE
Мы,PRON,,nsubj:pass,Nom,,Plur,,-0.1621204218515847,NONE
глубоко,ADV,,advmod,,,,,0.3960670213558149,NONE
встревожены,VERB,,root,,,Plur,,0.1146359296158275,NONE
выдвинутыми,VERB,,amod,Ins,,Plur,,0.0785901883673584,NONE
утверждениями,NOUN,,obl,Ins,Neut,Plur,Inan,0.1056765501246528,NONE
и,CCONJ,,cc,,,,,-0.1094229402701436,NONE
поддерживаем,VERB,,conj,,,Plur,,0.1383651205313881,NONE
связь,NOUN,,obj,Acc,Fem,Sing,Inan,0.0923130449206841,NONE
с,ADP,,case,,,,,-0.1745679358862647,NONE
семьей,NOUN,,nmod,Ins,Fem,Sing,Inan,0.2606433156934199,NONE
предполагаемой,VERB,,amod,Gen,Fem,Sing,,0.3033901912322287,NONE
жертвы,NOUN,,nmod,Gen,Fem,Sing,Anim,0.3367657473653863,NONE
в,ADP,,case,,,,,-0.2027403142236151,NONE
деле,NOUN,,nmod,Loc,Neut,Sing,Inan,-0.1031305749839345,NONE
сбора,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0453384379285972,NONE
информации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1408992250790978,NONE
и,CCONJ,,cc,,,,,-0.1296947628659631,NONE
оказания,NOUN,,conj,Gen,Neut,Sing,Inan,-0.0888984773264561,NONE
любой,DET,,det,Gen,Fem,Sing,,-0.0469595734991706,NONE
возможной,ADJ,,amod,Gen,Fem,Sing,,0.1100397001024252,NONE
поддержки,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1372499208087355,NONE
.,PUNCT,,punct,,,,,-0.4841402832909248,NONE
теперь,ADV,,advmod,,,,,0.3850286785132358,NONE
попробуйте,VERB,,conj,,,Plur,,0.4158758155931074,NONE
выполнить,VERB,,xcomp,,,,,-0.3898624202078701,NONE
эту,DET,,det,Acc,Fem,Sing,,-0.1339556038803632,NONE
процедуру,NOUN,,obj,Acc,Fem,Sing,Inan,0.2230466113620561,NONE
в,ADP,,case,,,,,0.267810267287438,NONE
приложении,NOUN,,obl,Loc,Neut,Sing,Inan,0.0886857639678612,NONE
:,PUNCT,,punct,,,,,-0.5114041497683699,NONE
Почтовые,ADJ,,amod,Nom,,Plur,,0.4626353611017761,NONE
компании,NOUN,,nsubj,Nom,Fem,Plur,Inan,-0.2564861291730128,NONE
разрешают,VERB,,root,,,Plur,,-0.0730779776625655,NONE
доставку,NOUN,,obj,Acc,Fem,Sing,Inan,0.1416963572510297,NONE
отправлений,NOUN,,nmod,Gen,Neut,Plur,Inan,-0.0168794264846389,NONE
стандартной,ADJ,,amod,Ins,Fem,Sing,,0.286725664152778,NONE
авиапочтой,NOUN,,nmod,Ins,Fem,Sing,Inan,0.0899758178050687,NONE
в,ADP,,case,,,,,0.1278377729885137,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.1028158706940444,NONE
25,NUM,,nummod,,,,,0.3122928388908144,NONE
рабочих,ADJ,,amod,Gen,,Plur,,0.0498866204589209,NONE
дней,NOUN,,obl,Gen,Masc,Plur,Inan,0.0328235280409897,NONE
.,PUNCT,,punct,,,,,0.1297925775214475,NONE
Стройная,ADJ,,amod,Nom,Fem,Sing,,0.1642285430197529,NONE
и,CCONJ,,cc,,,,,-0.1325814114768063,NONE
с,ADP,,case,,,,,-0.0383988186598751,NONE
подстриженной,VERB,,amod,Ins,Fem,Sing,,0.022941427491691,NONE
бородой,NOUN,,conj,Ins,Fem,Sing,Inan,0.0707737924134609,NONE
",",PUNCT,,punct,,,,,0.1360498861808573,NONE
йеменская,ADJ,,amod,Nom,Fem,Sing,,0.1512080255259569,NONE
